bug_id,bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,created_at,resolved_at,severity
BUG-000112,LogicError,Analytics,Development,iOS,macOS13,Chrome,QA_Engineer,Internal,Open,752,1251,512,1,65,2724,21.86,121,457,381,44,0,25,26.27,5,4,391,763,0,0,0,0,0,2021-04-24,2021-05-09,Low
BUG-000113,XSS,Frontend,QA,Desktop,macOS13,Firefox,Client,Integration,Reopened,701,13959,153,4,53,3316,46.78,35596,217,383,15,4,44,95.49,0,5,933,2031,0,0,1,1,0,2021-05-05,2021-05-20,Low
BUG-000114,PerformanceDegradation,Scheduler,Development,API,macOS13,Chrome,Developer,Plugin,In_Progress,1210,2303,313,19,13,2117,29.04,9291,111,620,31,4,35,31.78,4,8,385,374,0,0,0,1,1,2023-07-18,2023-08-12,Medium
BUG-000115,PerformanceDegradation,Scheduler,Development,Desktop,Android12,N/A,QA_Engineer,Plugin,Open,2371,3175,400,13,29,2053,5.82,20962,245,126,16,2,37,50.13,3,3,824,1919,0,0,0,1,0,2022-08-31,2022-09-05,Medium
BUG-000116,XSS,Scheduler,Development,Web,Windows10,Firefox,Product_Manager,Core,Resolved,3725,1318,246,11,78,3895,47.1,9986,476,569,44,5,45,94.91,1,5,845,1545,0,0,0,0,0,2022-11-06,2022-11-29,Medium
BUG-000117,NullPointerException,Notification,Production,API,Windows10,Safari,QA_Engineer,Integration,Resolved,2584,777,292,3,9,741,77.41,38574,317,492,46,3,32,37.78,4,2,223,758,1,0,0,1,1,2022-05-07,2022-05-27,Medium
BUG-000118,LogicError,Analytics,QA,Android,Android12,N/A,Client,Core,Reopened,2567,9463,205,30,84,775,58.47,47570,479,344,10,0,40,89.87,3,3,13,2691,0,0,1,0,1,2023-08-12,2023-08-26,High
BUG-000119,NullPointerException,Frontend,QA,Android,iOS16,N/A,DevOps,Plugin,Open,1932,13801,315,65,23,3848,36.82,47778,316,327,8,3,14,84.06,0,8,491,2611,0,0,0,1,0,2023-04-03,2023-04-16,High
BUG-000120,UIGlitch,SearchEngine,Development,Web,CentOS7,Safari,Developer,ThirdParty,In_Progress,87,1263,428,12,62,3494,77.11,39507,437,131,4,9,11,47.93,2,1,661,1927,1,1,1,0,0,2022-08-29,2022-09-03,Low
BUG-000121,FileNotFound,EmailService,QA,API,Ubuntu20,Chrome,Client,ThirdParty,Open,249,885,365,14,40,331,42.97,25603,99,215,14,0,23,24.68,5,5,414,2512,1,1,1,0,0,2023-09-02,2023-09-10,Low
BUG-000122,BufferOverflow,API_Gateway,Development,Android,Ubuntu20,Edge,Developer,Core,Open,70,12047,590,2,15,2982,13.18,11311,195,654,32,0,10,83.22,3,6,317,345,0,0,0,0,1,2023-11-12,2023-12-09,High
BUG-000123,XSS,SearchEngine,QA,Desktop,Ubuntu20,Firefox,Product_Manager,Integration,Closed,1305,325,578,7,36,3319,10.16,19727,493,564,28,6,45,8.98,3,7,312,1434,0,0,0,0,0,2023-05-09,2023-06-01,Low
BUG-000124,XSS,Analytics,Staging,API,macOS13,Edge,Product_Manager,Core,Resolved,450,13443,273,1,19,2202,60.04,16258,289,428,4,8,26,14.33,2,1,202,2952,0,1,1,0,1,2022-04-14,2022-05-01,Medium
BUG-000125,UIGlitch,Analytics,Development,Web,Windows10,Edge,Client,ThirdParty,Resolved,745,3514,267,17,25,3352,39.48,11164,466,369,22,2,21,66.62,4,2,500,2846,1,1,0,0,1,2021-02-07,2021-02-22,Low
BUG-000126,APIFailure,CacheLayer,QA,Desktop,Android12,Mobile_App,Client,Internal,In_Progress,1359,10167,334,7,52,1778,15.27,14953,9,502,30,6,32,87.72,2,6,225,1861,0,0,0,0,0,2022-03-23,2022-04-12,High
BUG-000127,XSS,Reporting,QA,Android,Windows10,Safari,Developer,Integration,In_Progress,992,648,593,16,7,3049,6.5,20687,205,711,8,7,21,94.81,2,8,535,836,0,0,1,1,0,2022-11-05,2022-12-04,Low
BUG-000128,UncaughtException,EmailService,Development,iOS,iOS16,Chrome,DevOps,Internal,Open,1159,12745,478,68,32,3761,31.67,31619,404,473,19,3,44,9.2,1,4,164,1631,0,0,0,1,0,2022-07-10,2022-07-29,High
BUG-000129,PerformanceDegradation,CacheLayer,Production,Web,Android12,Safari,Developer,Core,Reopened,1423,2312,536,70,45,2301,75.52,19580,107,232,15,9,37,8.08,3,3,702,489,0,0,0,0,0,2022-04-15,2022-04-24,Critical
BUG-000130,CrashOnLaunch,Notification,Development,iOS,iOS16,Edge,DevOps,Core,Closed,1207,4325,302,54,27,1713,22.12,34246,192,457,40,4,35,94.92,3,8,904,2686,1,0,0,1,1,2022-05-28,2022-06-16,High
BUG-000131,UIGlitch,Authentication,Staging,API,iOS16,Edge,End_User,ThirdParty,In_Progress,1531,201,153,47,19,2621,36.74,32772,315,451,4,8,48,3.35,0,8,870,274,0,0,1,0,0,2021-05-06,2021-05-24,High
BUG-000132,XSS,Notification,Development,Desktop,iOS16,N/A,End_User,ThirdParty,In_Progress,4134,421,328,21,13,1411,91.33,44835,108,431,23,10,48,55.39,0,9,317,543,0,0,0,0,0,2021-12-25,2022-01-11,Low
BUG-000133,NullPointerException,Notification,Development,Web,Windows11,Safari,Product_Manager,Internal,Open,3472,8964,222,47,56,2352,0.22,47465,444,475,36,5,12,60.68,0,10,104,22,0,1,1,0,0,2022-10-17,2022-11-05,High
BUG-000134,NetworkTimeout,Analytics,Development,Web,Windows10,Mobile_App,Client,Core,In_Progress,3829,4339,371,59,19,1823,86.22,9559,12,351,50,1,19,13.7,1,4,206,2085,0,0,0,1,1,2023-07-12,2023-07-26,High
BUG-000135,LogicError,Notification,Development,API,Windows10,Chrome,Client,Core,Open,762,2260,180,8,10,788,62.38,17064,335,657,11,2,3,44.86,1,3,193,2546,0,0,0,0,0,2023-08-23,2023-09-19,Low
BUG-000136,FileNotFound,UserManagement,Development,Web,macOS13,Mobile_App,QA_Engineer,Integration,In_Progress,3803,13759,398,43,29,1908,72.25,48823,279,76,12,3,6,54.65,5,8,581,2834,1,0,0,0,0,2021-01-29,2021-02-01,High
BUG-000137,RaceCondition,FileStorage,QA,iOS,Android12,Edge,Client,ThirdParty,Resolved,181,6370,487,12,46,2754,41.85,4496,410,277,48,7,35,4.57,4,5,845,534,0,0,1,1,0,2021-10-12,2021-10-23,Medium
BUG-000138,UIGlitch,FileStorage,Development,API,iOS16,Firefox,Client,Internal,Closed,776,1745,413,2,84,648,72.11,37142,158,195,29,7,44,4.15,3,1,978,1580,0,1,0,0,0,2022-08-10,2022-08-18,Low
BUG-000139,NullPointerException,SearchEngine,Development,API,iOS16,N/A,Client,ThirdParty,Reopened,848,5078,554,12,31,979,29.75,41731,349,625,49,10,41,9.7,3,10,605,1617,0,0,0,0,1,2023-08-14,2023-09-09,Low
BUG-000140,MemoryLeak,Authentication,Production,Android,macOS13,N/A,QA_Engineer,Integration,In_Progress,1938,5689,419,48,59,3366,97.03,35600,194,198,33,8,47,71.88,5,0,196,1294,0,0,0,1,0,2023-10-25,2023-11-02,Critical
BUG-000141,APIFailure,Authentication,UAT,iOS,Windows11,Mobile_App,Product_Manager,Integration,In_Progress,2539,12553,383,26,65,3902,64.95,38360,494,57,49,5,42,16.6,1,1,598,1483,1,0,0,0,0,2022-12-31,2023-01-02,Critical
BUG-000142,CrashOnLaunch,Authentication,QA,iOS,Windows11,Firefox,Product_Manager,Integration,Reopened,1246,4660,291,62,16,1314,98.93,23742,86,610,12,2,50,21.57,2,5,194,967,1,0,0,1,1,2021-10-27,2021-11-21,Critical
BUG-000143,FileNotFound,SearchEngine,UAT,Desktop,Windows10,Safari,DevOps,Integration,In_Progress,3558,9535,577,7,16,1923,84.23,45341,453,270,7,3,43,57.48,4,3,386,2479,0,0,1,0,0,2022-10-11,2022-10-22,High
BUG-000144,AuthBypass,Notification,Development,Android,CentOS7,Chrome,Product_Manager,Integration,Reopened,4506,7418,339,34,93,847,6.75,37364,246,589,31,1,10,7.29,1,4,979,1164,0,0,0,0,1,2022-01-14,2022-02-07,Critical
BUG-000145,FileNotFound,EmailService,Staging,Desktop,CentOS7,Safari,Developer,ThirdParty,Open,2352,82,383,49,0,426,40.76,27224,234,84,17,1,39,29.61,5,8,394,2681,0,0,0,0,1,2023-07-01,2023-07-04,High
BUG-000146,UIGlitch,Frontend,Development,API,Windows11,Firefox,Developer,Integration,In_Progress,1682,1908,225,3,25,1147,3.83,29922,438,600,37,5,7,48.21,3,0,895,1586,0,0,1,0,0,2023-06-12,2023-07-07,Low
BUG-000147,InfiniteLoop,FileStorage,Staging,Web,CentOS7,Chrome,QA_Engineer,Integration,Closed,2822,1031,195,24,70,1565,31.07,24548,383,704,13,6,25,61.08,2,7,256,2743,1,0,1,0,0,2021-11-17,2021-12-16,Critical
BUG-000148,NetworkTimeout,EmailService,Development,Android,iOS16,Safari,DevOps,Core,Closed,325,863,116,23,59,2082,14.51,10301,287,143,37,3,46,34.17,4,2,82,2616,1,0,0,1,0,2022-08-02,2022-08-07,Medium
BUG-000149,UIGlitch,API_Gateway,UAT,iOS,Windows11,Mobile_App,End_User,Integration,Closed,829,759,295,1,98,3579,44.91,24038,84,76,32,8,38,38.8,1,9,222,1489,0,0,1,0,0,2022-05-10,2022-05-13,Medium
BUG-000150,AuthBypass,Authentication,Production,Web,iOS16,Firefox,Product_Manager,Plugin,Reopened,1909,1912,569,45,26,501,38.61,8813,97,106,4,7,48,28.02,4,2,479,2896,1,1,0,1,0,2022-02-08,2022-02-12,Critical
BUG-000151,XSS,UserManagement,Development,Android,iOS16,Mobile_App,Client,Integration,Resolved,1402,1160,202,31,2,1820,32.39,42416,262,234,14,6,13,21.8,4,3,308,1510,0,1,0,1,1,2021-02-04,2021-02-13,Low
BUG-000152,NullPointerException,EmailService,Development,Web,Ubuntu20,Firefox,Developer,Internal,Open,1724,1750,117,7,54,4049,99.74,2263,62,687,41,0,50,59.93,5,9,902,1770,0,1,0,0,0,2021-02-25,2021-03-25,Low
BUG-000153,UIGlitch,Authentication,QA,Web,CentOS7,Edge,DevOps,Plugin,In_Progress,93,6244,238,38,75,1105,63.7,1242,27,42,11,9,37,48.95,4,8,612,119,0,1,1,1,0,2023-05-21,2023-05-22,High
BUG-000154,CrashOnLaunch,FileStorage,Development,iOS,Windows10,N/A,QA_Engineer,Integration,Resolved,967,6725,505,54,98,1114,87.09,34323,394,507,34,0,2,27.66,0,8,617,2403,0,0,0,1,0,2022-02-09,2022-03-02,Critical
BUG-000155,XSS,CacheLayer,Development,Desktop,Windows10,Safari,DevOps,Internal,Reopened,1137,9998,319,1,8,889,37.87,39689,236,562,14,8,32,18.48,2,3,939,1603,0,0,1,1,0,2021-12-12,2022-01-04,Low
BUG-000156,NullPointerException,Notification,UAT,iOS,Windows11,Mobile_App,End_User,Plugin,In_Progress,15,2191,110,5,4,1591,31.8,46297,393,349,38,4,25,55.38,5,8,751,2906,0,0,0,0,0,2022-01-31,2022-02-14,Low
BUG-000157,NullPointerException,Database,Staging,Web,Windows11,Chrome,QA_Engineer,Integration,Closed,1734,13026,403,53,46,2844,85.46,49529,103,238,38,9,17,68.16,3,1,191,662,0,0,0,0,1,2022-07-15,2022-07-24,Critical
BUG-000158,XSS,EmailService,Development,Android,iOS16,N/A,DevOps,ThirdParty,In_Progress,1122,7428,391,1,0,3969,71.77,49512,53,529,26,5,23,88.36,2,6,375,273,1,0,1,1,0,2022-07-16,2022-08-07,Low
BUG-000159,UncaughtException,Analytics,QA,Android,iOS16,Firefox,DevOps,Core,Reopened,1952,705,219,43,70,125,15.77,17483,225,298,31,1,31,48.05,5,8,587,2023,1,0,0,0,1,2023-07-29,2023-08-10,High
BUG-000160,LogicError,API_Gateway,UAT,API,CentOS7,Chrome,End_User,Plugin,Resolved,4361,11922,381,19,65,2348,54.93,576,134,625,22,5,35,79.08,3,4,861,2683,0,0,1,1,0,2022-11-13,2022-12-09,Critical
BUG-000161,SQLInjection,FileStorage,Development,Android,iOS16,Chrome,Developer,Internal,Reopened,4803,864,353,23,70,1169,9.12,6098,427,567,11,4,48,74.72,2,4,537,1022,0,0,0,0,1,2022-11-26,2022-12-19,High
BUG-000162,ConfigError,Authentication,Development,iOS,CentOS7,Edge,DevOps,Plugin,Open,728,6034,440,2,55,513,26.74,13422,403,254,40,2,2,86.68,4,0,309,2387,0,0,1,0,0,2023-01-24,2023-02-03,Medium
BUG-000163,ConfigError,Notification,Development,Desktop,Ubuntu20,N/A,QA_Engineer,Core,Closed,120,831,348,12,66,2654,15.37,1521,110,629,10,0,28,46.07,5,3,479,996,0,1,0,1,0,2023-01-01,2023-01-27,Low
BUG-000164,PerformanceDegradation,Authentication,Development,Web,macOS13,Firefox,QA_Engineer,Core,In_Progress,3910,13193,509,72,32,3628,73.32,12967,132,294,50,1,19,56.03,5,1,110,295,0,1,1,0,0,2022-02-02,2022-02-14,Critical
BUG-000165,SQLInjection,EmailService,Development,Desktop,macOS13,Safari,End_User,Internal,Closed,3101,11585,455,85,68,460,91.86,39754,294,318,23,9,38,81.77,5,9,459,2593,0,0,0,0,0,2023-02-20,2023-03-05,Critical
BUG-000166,XSS,Notification,QA,Web,Windows10,Chrome,Client,ThirdParty,Closed,1109,3317,182,15,23,611,23.46,48240,48,370,38,10,48,84.53,3,6,981,1597,0,1,1,1,0,2022-10-12,2022-10-27,Low
BUG-000167,UncaughtException,SearchEngine,Production,Web,Android12,N/A,DevOps,Integration,Reopened,2921,1613,505,51,46,177,88.31,15196,293,482,18,7,12,34.23,3,8,384,1913,0,0,0,0,0,2022-01-05,2022-01-25,Critical
BUG-000168,UIGlitch,Authentication,Production,Android,Windows11,N/A,Developer,Plugin,In_Progress,3368,10118,183,94,36,3702,4.66,40516,44,687,44,5,40,69.98,4,5,437,2055,1,0,1,0,1,2023-01-24,2023-02-21,Critical
BUG-000169,Deadlock,EmailService,UAT,API,CentOS7,Chrome,Product_Manager,Internal,In_Progress,1001,1344,317,47,9,728,40.7,7601,357,511,39,6,18,4.82,1,4,670,2196,0,0,0,0,0,2022-11-08,2022-11-29,High
BUG-000170,IncorrectCalculation,Scheduler,QA,API,Windows11,Edge,QA_Engineer,Plugin,Open,1907,11654,297,39,77,2495,54.95,37149,293,615,17,8,19,19.41,4,0,318,1732,0,0,0,0,0,2023-05-08,2023-06-02,High
BUG-000171,APIFailure,UserManagement,Development,Web,Ubuntu20,Mobile_App,QA_Engineer,Core,Reopened,4743,5874,122,18,82,3515,46.7,41731,403,607,3,2,2,24.65,0,1,393,2219,1,0,0,0,0,2023-06-11,2023-07-06,Critical
BUG-000172,DataCorruption,DataPipeline,Production,Desktop,iOS16,Chrome,DevOps,Core,Resolved,2850,9013,127,61,48,3110,3.87,25903,88,443,5,6,45,27.48,2,8,475,2867,0,0,1,1,0,2021-10-21,2021-11-08,Critical
BUG-000173,UIGlitch,SearchEngine,Development,iOS,Windows10,Firefox,Developer,Plugin,Closed,1502,10269,295,1,50,2199,36.71,31361,382,442,24,3,1,84.17,3,6,468,2819,1,0,0,0,0,2021-06-06,2021-06-24,Low
BUG-000174,UIGlitch,Analytics,QA,iOS,macOS13,N/A,Product_Manager,Core,In_Progress,1060,2663,571,14,51,1816,91.03,47731,352,30,1,9,18,65.41,3,1,388,258,0,0,1,1,0,2022-06-09,2022-06-10,Low
BUG-000175,UncaughtException,CacheLayer,QA,Web,Ubuntu20,Firefox,Developer,Integration,Open,784,14330,563,18,62,2776,46.51,45005,341,193,27,7,7,16.39,3,2,729,1999,0,0,0,1,0,2022-08-15,2022-08-23,High
BUG-000176,UIGlitch,UserManagement,Development,Desktop,Ubuntu20,Mobile_App,End_User,Core,Closed,422,11045,366,2,15,2274,20.9,41887,166,696,44,4,10,13.79,5,3,376,2286,0,0,1,0,0,2021-12-31,2022-01-29,Low
BUG-000177,UIGlitch,Notification,QA,iOS,macOS13,Safari,End_User,ThirdParty,In_Progress,750,11616,598,19,60,230,59.57,49022,222,483,23,5,38,32.75,2,9,134,384,1,0,0,1,0,2023-01-08,2023-01-28,Medium
BUG-000178,XSS,Scheduler,UAT,iOS,Ubuntu20,Chrome,DevOps,Internal,Resolved,1466,9069,540,19,14,2418,1.91,33123,182,489,11,5,30,7.07,2,1,563,1605,0,0,1,1,0,2023-05-16,2023-06-05,Medium
BUG-000179,NullPointerException,FileStorage,Staging,iOS,Android12,Edge,Developer,ThirdParty,Open,3910,560,557,1,64,3572,12.96,1247,31,602,16,8,21,25.23,2,5,763,2793,0,0,1,0,0,2022-05-09,2022-06-03,Medium
BUG-000180,FileNotFound,CacheLayer,Staging,Web,CentOS7,Edge,Client,ThirdParty,Resolved,1674,398,211,40,84,1426,6.63,29260,330,664,10,0,16,88.42,4,0,243,1926,0,0,1,0,0,2023-06-10,2023-07-07,High
BUG-000181,APIFailure,API_Gateway,Development,Desktop,Windows10,Edge,QA_Engineer,Core,Closed,2994,2405,184,35,27,3907,43.48,34874,278,3,0,2,5,54.67,2,2,623,1584,0,0,1,1,1,2021-09-25,2021-09-25,High
BUG-000182,APIFailure,FileStorage,QA,Desktop,CentOS7,Chrome,DevOps,Internal,Closed,517,10384,345,47,73,3166,49.73,42541,79,590,28,7,41,26.92,4,4,754,1103,0,0,0,0,0,2023-10-16,2023-11-09,High
BUG-000183,ConfigError,Notification,Development,Desktop,macOS13,N/A,QA_Engineer,ThirdParty,Reopened,4732,8252,326,23,51,1196,51.24,45687,488,589,33,7,41,81.49,2,4,837,2135,1,1,0,0,0,2021-09-09,2021-10-03,High
BUG-000184,UIGlitch,DataPipeline,Staging,Desktop,macOS13,N/A,DevOps,Internal,Closed,161,1274,510,24,34,2832,82.43,32626,289,568,1,0,18,68.51,5,9,237,432,0,0,1,0,0,2021-07-22,2021-08-14,Medium
BUG-000185,NullPointerException,Payment,Staging,Web,Android12,Chrome,Product_Manager,Plugin,Resolved,3031,10283,291,19,19,413,66.12,49011,373,337,17,6,2,49.83,5,9,143,1148,0,0,0,1,1,2021-12-03,2021-12-17,High
BUG-000186,APIFailure,Analytics,Staging,Web,CentOS7,Chrome,Developer,Core,Closed,1541,687,485,1,29,3544,72.32,40959,88,271,28,3,11,84.61,4,5,45,2858,0,0,0,0,0,2023-01-30,2023-02-10,Medium
BUG-000187,XSS,SearchEngine,Development,Android,Windows10,Firefox,Client,Internal,Reopened,1156,5855,146,20,1,1442,47.92,27683,18,71,48,7,50,30.56,4,7,137,1357,0,0,0,0,1,2022-02-06,2022-02-08,Low
BUG-000188,SQLInjection,Database,Production,API,iOS16,Chrome,Client,Plugin,In_Progress,4648,10975,567,9,56,3573,21.82,29497,143,562,3,9,5,13.6,1,8,801,1162,1,0,1,0,0,2023-07-31,2023-08-23,Critical
BUG-000189,UIGlitch,Frontend,UAT,API,macOS13,Safari,Client,Integration,Closed,2794,13227,302,3,12,2424,1.99,2511,11,150,39,5,36,30.07,2,1,86,709,0,0,1,1,1,2021-04-03,2021-04-09,Medium
BUG-000190,NullPointerException,Analytics,UAT,Android,macOS13,Mobile_App,QA_Engineer,Internal,Resolved,4068,7310,185,7,23,4010,95.1,33893,327,482,7,2,13,70.96,2,6,663,449,0,0,1,0,0,2022-03-14,2022-04-03,Medium
BUG-000191,LogicError,Analytics,QA,iOS,Windows11,Edge,QA_Engineer,Plugin,Reopened,1460,8014,378,13,36,578,10.3,11538,106,163,14,10,17,99.75,3,6,684,2913,0,0,0,1,0,2021-04-09,2021-04-15,Medium
BUG-000192,CrashOnLaunch,Database,Staging,Android,macOS13,N/A,Developer,Core,In_Progress,3009,14211,227,1,67,3252,43.24,23509,87,713,45,7,27,29.8,2,3,563,2359,1,0,1,0,0,2023-04-18,2023-05-17,Critical
BUG-000193,UIGlitch,SearchEngine,Development,API,CentOS7,N/A,Client,Internal,Reopened,1968,6904,147,26,97,586,76.17,43695,461,575,13,5,9,7.1,2,4,132,1159,1,0,0,1,1,2023-03-03,2023-03-26,Medium
BUG-000194,RaceCondition,CacheLayer,Production,Desktop,Windows11,Safari,DevOps,Integration,Open,1701,1994,411,100,40,67,46.18,24380,124,282,47,3,46,78.59,3,10,248,2750,0,0,1,0,0,2022-10-16,2022-10-27,Critical
BUG-000195,NullPointerException,API_Gateway,QA,Web,CentOS7,Safari,End_User,Integration,In_Progress,4506,935,465,23,8,597,18.03,46334,350,372,22,1,4,56.34,2,0,722,1024,1,1,1,0,0,2023-07-31,2023-08-15,Medium
BUG-000196,ConfigError,Notification,Staging,Android,macOS13,Mobile_App,Client,Internal,In_Progress,395,14837,367,2,12,2913,1.35,20395,140,541,48,4,19,75.48,1,8,471,1556,1,0,0,0,0,2021-03-20,2021-04-11,Medium
BUG-000197,XSS,DataPipeline,Development,Desktop,Ubuntu20,Edge,Client,ThirdParty,In_Progress,564,139,441,12,69,1150,76.97,19481,218,114,11,7,46,48.26,0,10,254,2423,1,0,1,1,1,2023-10-04,2023-10-08,Low
BUG-000198,XSS,API_Gateway,Development,iOS,macOS13,Firefox,QA_Engineer,Core,Reopened,3329,14610,261,18,9,1498,15.93,34206,100,590,4,5,21,95.15,2,10,301,1453,0,0,1,0,1,2022-04-09,2022-05-03,Medium
BUG-000199,UncaughtException,Notification,Staging,Web,Ubuntu20,Firefox,Developer,Plugin,Closed,3379,66,389,29,11,3610,0.6,17392,281,628,39,1,46,23.38,5,4,436,1460,0,0,1,0,0,2022-05-13,2022-06-08,High
BUG-000200,UncaughtException,Notification,Development,Android,Ubuntu20,Chrome,DevOps,Integration,Closed,3591,9026,305,39,41,499,33.56,40676,395,655,26,10,36,98.95,4,0,239,2808,0,0,0,0,0,2023-11-21,2023-12-18,High
BUG-000201,NetworkTimeout,UserManagement,QA,Desktop,Windows11,Edge,End_User,Core,Resolved,2676,7906,351,77,28,3073,28.14,18295,230,517,7,8,23,72.39,1,10,270,841,0,1,0,1,0,2023-03-17,2023-04-07,Critical
BUG-000202,APIFailure,UserManagement,Staging,Android,Windows10,Chrome,QA_Engineer,Core,Resolved,796,7392,485,25,1,776,47.59,46604,347,339,37,2,43,13.81,2,2,570,2948,0,1,1,0,0,2023-04-26,2023-05-10,High
BUG-000203,PerformanceDegradation,Scheduler,UAT,Android,CentOS7,Mobile_App,Client,Plugin,Open,808,11894,584,10,71,1098,14.54,49873,153,523,21,2,14,69.48,2,9,881,2582,0,0,1,0,0,2022-01-06,2022-01-27,High
BUG-000204,NullPointerException,EmailService,Development,Desktop,Android12,Mobile_App,DevOps,Plugin,Resolved,2858,8977,511,34,85,3855,45.4,761,134,8,7,2,38,5.2,5,4,846,782,1,0,1,0,1,2022-06-02,2022-06-02,High
BUG-000205,LogicError,FileStorage,Production,API,Windows11,N/A,Product_Manager,Plugin,In_Progress,633,6950,160,64,2,1925,81.45,30299,416,659,39,3,25,93.32,3,2,993,2460,1,0,0,0,1,2022-05-25,2022-06-21,Critical
BUG-000206,NullPointerException,Scheduler,Development,iOS,CentOS7,Safari,Developer,Core,Reopened,312,13152,124,10,28,3749,10.72,14776,236,694,18,5,2,18.63,0,8,790,2302,0,0,0,0,0,2022-04-21,2022-05-19,Low
BUG-000207,InfiniteLoop,API_Gateway,Production,iOS,Android12,Mobile_App,Client,Integration,Open,3986,3604,371,92,40,3203,73.2,46127,411,682,21,0,23,15.12,3,9,375,853,1,0,0,0,1,2021-10-11,2021-11-08,Critical
BUG-000208,ConfigError,Reporting,Development,iOS,Android12,Mobile_App,Developer,ThirdParty,In_Progress,865,216,372,1,11,194,31.94,33109,94,288,43,9,6,98.32,3,9,13,1409,1,1,1,0,0,2023-05-02,2023-05-14,Low
BUG-000209,RaceCondition,Scheduler,UAT,Android,Windows10,Edge,Developer,Core,Resolved,1963,4547,285,4,83,2197,87.64,2465,123,255,21,6,37,45.94,2,6,794,1462,0,0,1,0,0,2023-11-08,2023-11-18,High
BUG-000210,NullPointerException,API_Gateway,Development,Web,iOS16,Chrome,End_User,Internal,In_Progress,1959,9799,150,29,41,2536,21.34,17994,236,88,47,9,13,40.04,0,10,378,1653,0,0,0,0,0,2023-03-09,2023-03-12,Medium
BUG-000211,IncorrectCalculation,EmailService,Production,Web,Android12,Mobile_App,Product_Manager,Internal,Closed,3724,7291,476,95,19,4052,92.51,9378,478,237,0,0,46,3.09,0,3,844,562,1,0,0,0,0,2022-09-24,2022-10-03,Critical
BUG-000212,MemoryLeak,CacheLayer,Production,Desktop,Windows10,N/A,End_User,ThirdParty,In_Progress,1256,4773,197,23,6,2570,63.33,27732,42,483,29,1,3,18.7,4,6,524,745,1,1,0,1,0,2021-02-06,2021-02-26,Critical
BUG-000213,AuthBypass,DataPipeline,UAT,iOS,iOS16,Edge,End_User,ThirdParty,Reopened,1051,13205,563,61,72,1942,1.02,17900,135,574,36,3,48,21.0,4,10,199,2870,1,0,1,1,0,2021-03-24,2021-04-16,Critical
BUG-000214,XSS,API_Gateway,Staging,iOS,CentOS7,Mobile_App,DevOps,Integration,Resolved,609,1142,318,40,85,1425,63.75,38102,311,408,3,5,34,45.88,4,8,939,1962,0,0,1,1,1,2023-05-06,2023-05-23,High
BUG-000215,NullPointerException,Notification,Development,Android,Windows10,Mobile_App,QA_Engineer,ThirdParty,In_Progress,630,1684,222,37,4,313,92.75,14101,326,709,13,9,16,24.74,4,7,811,1797,0,0,0,0,0,2022-11-03,2022-12-02,Low
BUG-000216,NetworkTimeout,SearchEngine,QA,iOS,Windows10,Mobile_App,Client,Plugin,Open,3014,12919,598,14,86,3001,4.75,32965,328,559,35,6,23,76.55,3,4,117,1636,0,0,0,0,0,2023-10-10,2023-11-02,High
BUG-000217,NullPointerException,SearchEngine,Development,Desktop,macOS13,Safari,Product_Manager,Internal,Closed,3947,11988,163,25,39,526,7.33,20619,111,584,12,7,39,83.81,3,2,668,141,1,1,0,1,1,2021-10-31,2021-11-24,Medium
BUG-000218,LogicError,Scheduler,QA,API,macOS13,Edge,End_User,Core,Open,3703,8836,184,8,23,2113,20.59,30686,37,685,26,0,10,84.19,3,1,523,393,0,0,1,0,0,2023-07-10,2023-08-07,High
BUG-000219,UIGlitch,Scheduler,QA,API,Android12,Safari,Client,ThirdParty,Open,117,219,599,53,32,2176,92.14,2015,69,519,46,7,23,36.8,2,10,474,1905,1,0,0,0,1,2021-11-24,2021-12-15,Medium
BUG-000220,UIGlitch,DataPipeline,Production,iOS,iOS16,N/A,Developer,ThirdParty,Open,255,11321,563,18,56,1115,58.18,22310,480,124,42,8,39,31.5,4,1,162,243,1,1,0,1,1,2023-05-20,2023-05-25,High
BUG-000221,APIFailure,Analytics,Development,Desktop,iOS16,Firefox,QA_Engineer,Internal,In_Progress,3444,3464,528,21,16,2798,31.07,36907,212,206,14,2,39,79.37,1,4,853,181,0,1,0,1,0,2021-10-01,2021-10-09,High
BUG-000222,IncorrectCalculation,Frontend,Production,Android,Ubuntu20,Chrome,Product_Manager,ThirdParty,In_Progress,3724,1671,305,25,1,292,6.93,40237,472,283,48,4,41,50.01,0,8,658,2403,1,0,1,0,1,2022-04-13,2022-04-24,Critical
