bug_type,component,environment,platform,operating_system,browser,reporter_role,module,status,affected_users,response_time_ms,error_code,business_impact_score,reproduction_rate,memory_usage_mb,cpu_usage_pct,lines_of_code,open_issues_count,fix_time_hours,num_comments,num_attachments,sprint_number,test_coverage_pct,reopen_count,num_linked_bugs,api_call_count,db_query_time_ms,is_regression,is_security_related,has_workaround,customer_reported,sla_breached,severity
13,10,3,3,0,0,4,3,4,3031,10283,291,19,19,413,66.12,49011,373,337,17,6,2,49.83,5,9,143,1148,0,0,0,1,1,1
0,1,3,3,1,0,2,0,0,1541,687,485,1,29,3544,72.32,40959,88,271,28,3,11,84.61,4,5,45,2858,0,0,0,0,0,3
19,13,0,1,3,2,0,2,3,1156,5855,146,20,1,1442,47.92,27683,18,71,48,7,50,30.56,4,7,137,1357,0,0,0,0,1,2
16,5,1,0,5,0,0,3,1,4648,10975,567,9,56,3573,21.82,29497,143,562,3,9,5,13.6,1,8,801,1162,1,0,1,0,0,0
17,8,4,0,6,5,0,1,0,2794,13227,302,3,12,2424,1.99,2511,11,150,39,5,36,30.07,2,1,86,709,0,0,1,1,1,3
13,1,4,1,6,3,5,2,4,4068,7310,185,7,23,4010,95.1,33893,327,482,7,2,13,70.96,2,6,663,449,0,0,1,0,0,3
10,1,2,4,4,1,5,3,3,1460,8014,378,13,36,578,10.3,11538,106,163,14,10,17,99.75,3,6,684,2913,0,0,0,1,0,3
4,5,3,1,6,4,2,0,1,3009,14211,227,1,67,3252,43.24,23509,87,713,45,7,27,29.8,2,3,563,2359,1,0,1,0,0,0
17,13,0,0,1,4,0,2,3,1968,6904,147,26,97,586,76.17,43695,461,575,13,5,9,7.1,2,4,132,1159,1,0,0,1,1,3
15,3,1,2,4,5,1,1,2,1701,1994,411,100,40,67,46.18,24380,124,282,47,3,46,78.59,3,10,248,2750,0,0,1,0,0,0
13,0,2,3,1,5,3,1,1,4506,935,465,23,8,597,18.03,46334,350,372,22,1,4,56.34,2,0,722,1024,1,1,1,0,0,3
3,9,3,1,6,3,0,2,1,395,14837,367,2,12,2913,1.35,20395,140,541,48,4,19,75.48,1,8,471,1556,1,0,0,0,0,3
19,4,0,2,2,1,0,4,1,564,139,441,12,69,1150,76.97,19481,218,114,11,7,46,48.26,0,10,254,2423,1,0,1,1,1,2
19,0,0,4,6,2,5,0,3,3329,14610,261,18,9,1498,15.93,34206,100,590,4,5,21,95.15,2,10,301,1453,0,0,1,0,1,3
18,9,3,3,2,2,2,3,0,3379,66,389,29,11,3610,0.6,17392,281,628,39,1,46,23.38,5,4,436,1460,0,0,1,0,0,1
18,9,0,1,2,0,1,1,0,3591,9026,305,39,41,499,33.56,40676,395,655,26,10,36,98.95,4,0,239,2808,0,0,0,0,0,1
12,14,2,2,4,1,3,0,4,2676,7906,351,77,28,3073,28.14,18295,230,517,7,8,23,72.39,1,10,270,841,0,1,0,1,0,0
0,14,3,1,3,0,5,0,4,796,7392,485,25,1,776,47.59,46604,347,339,37,2,43,13.81,2,2,570,2948,0,1,1,0,0,1
14,12,4,1,1,3,0,3,2,808,11894,584,10,71,1098,14.54,49873,153,523,21,2,14,69.48,2,9,881,2582,0,0,1,0,0,1
13,6,0,2,0,3,1,3,4,2858,8977,511,34,85,3855,45.4,761,134,8,7,2,38,5.2,5,4,846,782,1,0,1,0,1,1
10,7,1,0,4,4,4,3,1,633,6950,160,64,2,1925,81.45,30299,416,659,39,3,25,93.32,3,2,993,2460,1,0,0,0,1,0
13,12,0,4,1,5,2,0,3,312,13152,124,10,28,3749,10.72,14776,236,694,18,5,2,18.63,0,8,790,2302,0,0,0,0,0,2
9,0,1,4,0,3,0,1,2,3986,3604,371,92,40,3203,73.2,46127,411,682,21,0,23,15.12,3,9,375,853,1,0,0,0,1,0
3,11,0,4,0,3,2,4,1,865,216,372,1,11,194,31.94,33109,94,288,43,9,6,98.32,3,9,13,1409,1,1,1,0,0,2
15,12,4,1,3,1,2,0,4,1963,4547,285,4,83,2197,87.64,2465,123,255,21,6,37,45.94,2,6,794,1462,0,0,1,0,0,1
13,0,0,3,5,0,3,2,1,1959,9799,150,29,41,2536,21.34,17994,236,88,47,9,13,40.04,0,10,378,1653,0,0,0,0,0,3
8,6,1,3,0,3,4,2,0,3724,7291,476,95,19,4052,92.51,9378,478,237,0,0,46,3.09,0,3,844,562,1,0,0,0,0,0
11,3,1,2,3,4,3,4,1,1256,4773,197,23,6,2570,63.33,27732,42,483,29,1,3,18.7,4,6,524,745,1,1,0,1,0,0
1,4,4,4,5,1,3,4,3,1051,13205,563,61,72,1942,1.02,17900,135,574,36,3,48,21.0,4,10,199,2870,1,0,1,1,0,0
19,0,3,4,1,3,1,1,4,609,1142,318,40,85,1425,63.75,38102,311,408,3,5,34,45.88,4,8,939,1962,0,0,1,1,1,1
13,9,0,1,3,3,5,4,1,630,1684,222,37,4,313,92.75,14101,326,709,13,9,16,24.74,4,7,811,1797,0,0,0,0,0,2
12,13,2,4,3,3,0,3,2,3014,12919,598,14,86,3001,4.75,32965,328,559,35,6,23,76.55,3,4,117,1636,0,0,0,0,0,1
13,13,0,2,6,5,4,2,0,3947,11988,163,25,39,526,7.33,20619,111,584,12,7,39,83.81,3,2,668,141,1,1,0,1,1,3
10,12,2,0,6,1,3,0,2,3703,8836,184,8,23,2113,20.59,30686,37,685,26,0,10,84.19,3,1,523,393,0,0,1,0,0,1
17,12,2,0,0,5,0,4,2,117,219,599,53,32,2176,92.14,2015,69,519,46,7,23,36.8,2,10,474,1905,1,0,0,0,1,3
17,4,1,4,5,4,2,4,2,255,11321,563,18,56,1115,58.18,22310,480,124,42,8,39,31.5,4,1,162,243,1,1,0,1,1,1
0,1,0,2,5,2,5,2,1,3444,3464,528,21,16,2798,31.07,36907,212,206,14,2,39,79.37,1,4,853,181,0,1,0,1,0,1
8,8,1,1,2,0,4,4,1,3724,1671,305,25,1,292,6.93,40237,472,283,48,4,41,50.01,0,8,658,2403,1,0,1,0,1,0
7,6,3,1,0,0,3,0,2,1103,10315,215,57,9,1157,31.81,34617,145,309,33,5,28,2.42,5,2,514,277,1,1,0,1,1,0
16,13,0,4,5,5,2,3,0,1734,9422,213,50,71,1162,72.18,40929,248,693,43,6,9,11.99,1,3,478,2508,0,0,1,0,0,0
15,10,0,4,6,4,0,4,0,4335,5562,357,4,60,2494,93.48,45637,450,644,36,4,17,75.25,1,6,54,787,0,1,0,0,1,0
18,6,0,4,3,1,3,1,4,685,538,204,3,28,2590,38.18,14331,330,219,17,0,34,91.94,0,3,60,1290,0,0,1,0,0,2
13,9,4,4,4,3,3,3,1,15,2191,110,5,4,1591,31.8,46297,393,349,38,4,25,55.38,5,8,751,2906,0,0,0,0,0,2
0,7,4,3,3,2,4,4,2,26,4565,490,69,89,3032,65.99,45885,398,137,2,7,27,27.6,4,2,713,1784,1,0,1,0,0,0
18,5,3,4,4,2,5,0,4,958,11476,591,16,9,1623,96.9,1322,17,435,8,9,27,99.15,5,1,951,982,0,0,1,0,0,1
17,10,4,3,0,0,1,1,2,3739,11442,162,23,35,3065,7.04,44961,91,442,17,7,13,26.68,3,3,639,169,0,0,0,0,0,1
9,8,0,4,5,2,2,0,4,2495,1118,506,9,75,2765,15.44,33577,246,53,29,4,40,18.75,5,10,54,617,1,0,0,1,0,3
12,6,0,3,1,5,5,1,0,1926,11317,196,18,75,1339,39.71,5655,377,347,34,4,10,66.65,1,0,581,370,1,0,1,1,0,1
13,9,0,2,0,5,0,4,4,515,13098,340,52,25,2040,52.37,42015,393,276,9,2,4,20.67,4,4,392,1771,0,0,0,1,0,3
9,2,1,1,5,1,5,0,0,2013,901,161,81,78,2400,27.52,9630,20,429,29,2,9,51.35,5,4,124,1867,1,1,0,0,0,0
17,8,0,0,3,1,2,0,4,107,2791,278,28,18,3853,75.32,11364,390,528,49,0,24,98.93,3,7,646,2411,0,1,0,0,1,2
18,6,0,1,0,0,0,4,2,4260,2563,101,6,58,84,48.15,32052,319,217,3,5,48,64.56,4,1,227,1149,0,0,0,1,0,1
10,11,3,4,1,3,2,4,2,3902,8722,517,69,15,2063,54.28,9678,453,636,12,0,37,52.21,2,6,538,2081,1,0,0,1,0,0
7,4,1,2,4,4,1,0,4,1425,9165,556,41,51,1552,32.37,21815,467,219,36,7,38,77.04,2,10,151,2109,0,0,1,1,0,0
19,11,2,2,5,5,2,0,1,2039,5558,162,88,7,3239,76.38,21744,50,610,47,8,22,14.06,2,4,682,1564,0,1,1,0,1,1
16,14,1,0,0,4,4,3,0,122,10440,140,2,99,2574,58.23,38659,450,226,34,2,39,45.08,0,7,831,1006,1,0,0,1,1,0
7,13,2,4,1,0,3,4,2,1256,10678,518,100,76,2409,63.07,43911,398,465,0,3,34,36.67,5,8,677,923,0,0,0,0,0,0
5,11,2,3,5,4,5,0,1,3600,9057,164,47,4,1486,58.64,35903,135,182,19,10,48,73.48,0,7,392,1023,0,1,1,0,0,0
10,9,0,2,0,2,1,0,3,890,4794,378,15,7,1861,38.32,30188,486,404,9,5,34,33.96,4,9,794,197,0,1,1,0,0,2
17,8,0,0,1,2,2,0,3,91,11703,467,93,57,408,65.74,31928,455,568,28,7,12,35.09,1,8,47,1681,0,0,1,0,1,1
10,14,1,0,1,5,4,3,0,161,7687,120,48,71,3726,22.33,23093,6,669,8,3,10,97.13,2,7,379,674,1,0,0,1,0,0
19,4,0,2,4,2,3,2,1,283,6677,225,34,42,3757,49.03,32975,48,476,42,6,25,96.66,0,1,326,743,1,0,1,0,0,1
10,4,0,3,3,3,0,4,3,269,3699,400,29,3,2188,7.22,8579,401,91,18,5,39,87.21,1,1,124,1059,1,0,0,0,0,3
6,1,3,0,6,1,5,0,4,3059,2854,597,67,40,1556,63.75,8903,298,326,35,3,23,13.04,0,6,389,145,0,1,0,0,0,0
13,7,0,1,0,1,2,0,4,126,358,185,1,25,166,86.14,4444,229,440,8,6,3,7.58,1,1,243,1485,0,0,0,1,1,2
1,3,2,1,1,3,5,1,0,185,14582,541,46,5,3893,12.4,23216,311,651,39,10,24,13.92,2,3,959,489,1,0,0,1,1,1
17,11,0,1,3,5,5,3,0,1920,3379,272,8,81,4093,29.71,6677,496,49,1,6,29,70.68,5,8,743,1197,0,1,0,0,0,2
15,7,2,4,0,1,0,4,4,181,6370,487,12,46,2754,41.85,4496,410,277,48,7,35,4.57,4,5,845,534,0,0,1,1,0,3
9,3,2,1,6,4,4,3,3,401,9298,164,31,63,3683,50.89,8158,29,151,49,0,8,37.77,1,8,121,907,0,0,0,1,1,1
15,7,3,4,2,1,5,4,0,1133,5140,273,8,33,3029,91.23,35630,46,176,15,8,23,16.31,4,6,752,952,0,0,1,1,1,1
5,12,0,3,0,3,5,3,0,3695,3429,423,44,9,1603,88.7,30973,442,78,40,9,40,44.05,4,10,316,2659,1,0,0,0,1,1
13,7,0,1,5,0,4,3,1,1175,2614,256,21,15,2177,29.87,29500,234,201,5,2,30,65.18,2,9,789,2163,1,0,1,0,0,2
9,5,0,2,2,2,2,3,3,131,2954,340,58,21,3695,62.2,47058,294,199,20,10,22,7.71,4,9,737,1751,0,1,0,0,0,0
17,2,2,0,5,2,3,0,2,3931,448,342,8,59,3633,60.43,7291,26,298,33,7,32,89.95,0,5,427,837,0,0,1,0,0,3
15,13,0,3,6,2,4,2,3,207,1822,382,34,1,2281,31.4,24941,260,453,34,4,16,56.29,2,3,373,2115,1,0,0,1,0,3
17,8,0,4,5,0,5,0,3,3243,818,168,4,88,1082,98.85,10623,411,390,3,2,50,9.32,0,1,909,2229,0,0,0,0,1,2
3,14,0,3,0,3,3,4,0,1374,2519,334,16,77,2616,14.91,38289,231,118,9,3,39,82.53,0,5,428,2434,1,0,0,0,0,1
19,5,0,1,2,0,0,1,4,817,4638,138,16,65,4034,73.52,23146,487,474,27,0,13,21.27,1,4,589,1857,0,1,0,1,0,3
7,9,3,1,6,1,5,4,3,553,1017,591,16,6,2663,54.22,17017,209,275,25,10,6,45.65,1,5,12,503,1,0,0,1,0,3
8,1,4,0,0,4,5,3,1,1855,11269,120,24,10,3855,64.88,33039,413,472,42,6,37,64.17,4,1,43,2348,0,0,0,1,1,1
8,6,0,1,4,1,0,3,1,339,2047,249,27,1,2423,2.41,14784,402,164,29,0,10,80.37,5,7,211,1926,0,0,0,0,1,3
19,3,2,0,2,5,4,1,2,2579,4755,112,41,44,1075,37.54,45791,54,345,4,3,14,3.44,1,10,758,293,0,0,1,1,0,3
17,5,0,1,0,2,3,1,2,1815,9880,180,50,25,2446,96.77,507,149,440,0,7,17,88.05,1,10,717,337,1,0,0,0,1,1
3,11,0,4,0,3,2,4,1,865,216,372,1,11,194,31.94,33109,94,288,43,9,6,98.32,3,9,13,1409,1,1,1,0,0,2
19,8,1,1,4,4,1,2,2,1266,9196,556,67,14,1337,36.57,20924,328,629,37,10,34,72.46,2,5,936,176,1,0,0,0,1,0
3,9,2,2,0,3,4,2,2,562,1681,324,7,29,1504,35.8,28675,440,302,1,5,45,10.97,3,6,630,2492,0,0,0,0,1,3
0,12,3,1,5,4,1,0,0,3426,7525,128,5,56,3525,12.85,35285,466,153,44,7,11,52.01,3,3,984,1465,0,1,0,0,0,1
13,14,0,1,2,0,1,0,1,4900,8425,544,32,90,1791,39.46,104,299,71,37,9,1,65.5,5,8,113,1944,0,0,1,1,0,1
19,2,4,0,0,2,1,4,4,1472,13497,264,12,5,3772,34.06,12636,336,713,27,6,23,46.7,5,4,249,96,0,0,1,1,0,1
0,3,0,1,5,3,4,2,1,2479,685,102,19,47,2225,89.58,10975,359,514,33,4,25,89.09,1,7,7,1600,0,0,0,0,0,3
13,1,0,2,1,4,4,0,3,179,12967,453,3,35,2233,76.72,48208,294,303,43,5,5,34.21,4,2,481,1521,0,0,1,0,0,2
2,9,3,0,3,4,0,1,4,3605,8950,565,79,46,859,2.94,37261,412,387,24,6,11,20.24,4,3,884,2934,0,1,0,0,0,0
16,8,1,0,4,5,2,0,0,3202,2024,486,84,27,426,13.41,38868,104,669,28,4,11,21.8,3,7,835,1967,0,0,0,0,0,0
0,9,0,2,4,5,4,4,2,1303,617,568,26,67,2179,79.68,15242,221,146,48,10,39,62.97,1,1,728,571,0,0,1,0,0,3
3,8,0,4,6,1,5,0,4,3,1476,135,13,10,1745,67.73,47338,341,274,2,3,37,96.59,4,5,235,453,0,1,0,1,0,2
15,2,2,3,2,4,2,4,2,2525,11640,152,15,66,3078,92.16,1320,31,237,6,6,22,2.77,5,3,548,2818,0,0,1,1,1,0
17,2,4,1,3,3,1,0,1,823,189,516,11,24,3393,40.24,39456,411,508,14,9,50,49.21,1,1,601,2417,0,0,1,1,0,3
8,3,4,0,5,1,1,2,3,228,1675,417,3,9,3180,78.34,5722,321,452,17,4,34,10.94,1,7,67,1102,0,1,0,0,0,3
19,10,2,1,1,3,2,1,0,936,1412,224,47,37,3616,83.88,48364,141,383,26,1,11,47.79,1,3,53,1865,0,0,0,1,0,1
17,7,3,4,0,4,2,3,3,3209,1982,550,12,34,1624,41.05,1058,429,502,41,7,37,29.39,0,8,739,1058,0,0,0,0,0,3
19,7,0,4,5,0,3,4,2,1258,6755,297,4,12,358,21.8,33830,313,14,49,4,37,82.55,5,0,622,2832,0,0,0,0,0,2
17,7,0,0,6,1,5,3,3,729,1027,348,30,9,2624,53.82,9724,244,358,42,5,35,74.97,0,5,227,1860,0,0,0,0,1,2
7,11,0,4,3,3,1,2,1,4319,5204,258,3,11,1051,82.04,47422,31,44,11,7,8,92.08,0,5,995,1884,0,0,1,1,0,3
13,0,2,2,2,0,1,3,4,530,233,128,94,0,2342,80.29,17902,438,662,45,3,32,61.15,3,5,37,1694,0,0,1,0,0,1
19,9,0,2,3,1,5,2,4,387,3160,426,21,11,2530,90.44,14829,182,207,15,9,36,97.83,0,1,182,733,1,0,0,1,0,2
13,14,2,2,2,2,5,2,0,3426,10877,579,6,13,2771,11.04,47750,62,229,29,7,25,26.76,3,0,580,2950,0,0,1,0,0,3
13,8,0,1,1,1,2,4,0,832,12651,316,14,69,2183,44.31,19310,451,190,17,1,6,73.83,1,2,352,2982,0,0,1,1,0,3
17,12,0,4,1,2,5,1,2,498,3208,116,5,82,1704,42.46,23275,355,653,28,0,23,54.94,3,2,988,1567,0,0,1,0,0,2
0,2,0,0,3,2,5,1,2,3647,14435,315,63,49,1181,29.74,24759,247,147,43,9,16,25.61,4,6,453,1225,0,0,1,0,0,0
18,2,0,4,6,3,1,0,3,3835,7661,377,54,4,1134,37.58,21204,121,28,34,6,48,22.25,5,4,957,1398,0,0,0,0,1,0
19,8,4,1,1,0,5,2,3,732,171,456,10,16,3121,68.05,35538,256,579,45,10,42,20.22,3,4,807,1519,0,1,0,0,0,2
5,7,2,0,0,2,0,2,1,3909,9112,221,40,46,72,35.94,38442,286,110,44,3,11,61.16,4,5,57,2198,0,0,1,0,0,0
15,3,0,0,6,1,4,4,3,165,1567,384,52,55,2682,85.24,24985,124,528,31,6,48,74.14,5,10,704,361,0,1,0,0,0,1
8,3,2,2,5,1,2,4,4,4445,678,347,19,17,1941,50.75,27820,439,188,34,2,31,92.33,0,1,594,2321,0,1,0,0,1,3
1,13,0,2,4,2,3,0,2,3264,4975,290,83,96,215,43.87,19517,206,601,23,8,35,3.21,5,3,286,63,0,0,0,0,0,0
17,14,2,4,2,3,5,2,0,1662,612,555,21,28,2857,16.53,12409,458,129,15,5,31,41.75,3,2,419,1752,0,1,0,1,0,3
17,3,1,1,3,1,2,3,4,1692,3457,411,34,66,2361,85.75,28109,436,636,14,0,1,18.36,0,10,250,2361,0,1,1,0,1,0
3,7,3,4,4,2,2,4,3,3655,14358,147,13,43,725,9.19,30094,198,621,0,10,41,2.32,5,5,37,762,1,0,0,0,0,1
4,2,1,1,3,4,1,1,3,3477,10349,460,36,62,1975,4.68,41624,300,671,39,3,6,92.08,0,0,286,2369,1,0,0,0,0,0
10,9,0,0,3,0,0,0,2,762,2260,180,8,10,788,62.38,17064,335,657,11,2,3,44.86,1,3,193,2546,0,0,0,0,0,2
13,7,0,2,2,1,0,4,3,88,9821,248,13,8,639,89.69,34689,436,75,15,9,4,41.67,0,10,905,663,0,0,0,0,0,2
13,9,0,1,2,3,1,4,0,2318,8390,252,8,4,946,79.37,2311,419,299,41,4,47,44.75,2,0,576,233,1,1,1,0,0,2
19,12,2,2,5,0,4,3,1,1135,6463,163,3,41,3682,1.89,15915,361,101,11,6,21,25.59,5,9,414,2309,0,0,0,1,0,2
17,8,0,0,2,5,3,0,3,1885,1674,461,15,55,852,77.58,318,268,570,1,4,18,45.99,2,3,598,953,0,0,0,1,0,2
19,4,0,0,0,5,1,2,4,2861,10423,450,41,73,3497,89.92,16844,362,239,6,1,33,24.62,5,3,488,1538,0,0,0,0,0,1
10,9,3,4,5,4,4,2,3,4034,1317,503,8,45,2408,17.67,1445,364,132,16,5,33,32.15,0,3,345,499,0,0,1,1,0,1
9,11,1,0,4,2,0,0,0,1567,7172,346,29,73,54,80.49,26440,426,681,1,0,13,19.31,0,1,918,466,0,0,0,1,1,0
19,6,4,4,1,3,4,4,4,1607,9078,229,86,5,3465,59.39,15887,272,648,8,8,49,51.89,4,6,568,2654,0,0,1,0,0,1
8,13,3,0,1,3,1,1,0,56,1550,126,19,18,2805,69.53,7865,281,471,2,7,31,77.17,3,4,594,265,0,0,0,0,0,3
2,1,3,3,3,2,2,0,2,3272,13121,137,72,54,957,47.59,1877,27,110,0,6,44,61.73,5,1,451,1995,0,0,0,1,0,0
19,7,4,0,3,5,3,0,0,151,11686,390,23,14,3238,54.83,30894,395,600,4,7,22,8.78,5,5,506,2050,0,0,0,1,0,3
0,9,2,1,1,1,5,1,4,1403,8278,326,99,41,332,38.69,44323,296,263,9,0,48,19.94,3,7,936,2135,1,0,1,0,0,0
19,5,0,0,1,2,3,1,2,2241,14922,229,39,2,3437,59.45,29053,154,350,40,1,39,68.09,5,2,642,1662,0,0,0,0,1,1
7,11,2,3,1,5,5,4,0,1700,8041,458,29,0,1806,56.2,43619,2,260,35,8,28,30.35,3,4,637,2364,0,1,0,0,0,3
7,3,0,2,6,5,3,3,2,312,6672,398,31,1,2237,58.74,32609,171,593,49,8,25,92.48,3,4,206,2318,1,0,1,0,0,3
0,3,3,3,1,4,0,4,1,148,4562,568,2,31,602,67.85,22743,420,579,36,9,25,1.79,2,2,510,533,0,0,0,0,0,1
17,11,4,4,0,4,1,2,3,4906,11034,200,7,56,359,9.54,18623,434,458,43,7,22,55.04,1,1,277,990,1,0,1,0,0,1
19,6,0,4,5,0,0,4,1,3436,6698,125,33,87,691,64.68,8723,426,578,26,5,8,30.02,0,3,689,979,0,0,0,0,1,1
19,9,2,3,3,0,0,4,0,1109,3317,182,15,23,611,23.46,48240,48,370,38,10,48,84.53,3,6,981,1597,0,1,1,1,0,2
8,1,2,2,3,5,5,1,2,2184,459,200,11,54,2680,91.56,30247,293,459,3,10,12,6.36,2,4,513,2350,0,0,0,0,0,3
9,8,0,4,4,3,1,2,1,2743,6446,544,15,7,2001,38.52,22163,317,496,47,8,48,49.43,5,1,593,2271,0,0,0,0,0,1
13,3,0,0,0,2,4,3,0,1677,8738,264,46,8,3903,14.84,13495,4,638,5,0,14,50.12,2,1,816,1050,0,0,0,0,0,3
7,4,1,1,3,3,5,4,2,2553,7625,277,56,95,2662,57.27,36154,428,6,26,0,2,84.54,1,3,434,2971,0,0,0,0,0,0
13,7,0,0,6,0,4,3,2,1838,4743,158,2,47,4049,77.56,45023,352,146,10,10,24,24.07,4,9,480,593,1,1,1,0,1,2
12,0,3,1,2,4,1,3,1,3691,6006,228,73,65,2549,61.35,34509,372,180,24,7,7,24.41,3,6,806,1702,1,0,0,0,1,0
2,6,2,1,1,5,4,3,0,2366,2961,592,51,18,1886,54.57,38045,170,320,38,9,43,79.84,2,10,831,2362,0,0,1,1,0,0
19,8,0,0,1,2,2,4,4,655,9459,462,12,30,186,47.78,33943,92,52,37,1,41,17.19,1,1,370,987,0,0,0,0,1,3
15,0,2,3,5,0,1,2,3,2719,180,533,3,1,2519,15.61,1835,42,233,49,5,17,65.18,0,10,447,1056,0,0,0,0,1,3
13,1,0,2,1,4,4,0,3,179,12967,453,3,35,2233,76.72,48208,294,303,43,5,5,34.21,4,2,481,1521,0,0,1,0,0,2
15,8,0,3,5,5,0,4,2,478,4243,254,26,24,2428,93.95,13367,197,263,7,3,31,19.99,1,10,387,89,0,0,1,0,0,3
13,7,0,0,6,0,4,3,2,1838,4743,158,2,47,4049,77.56,45023,352,146,10,10,24,24.07,4,9,480,593,1,1,1,0,1,2
19,6,0,4,0,3,2,4,0,4612,3521,599,89,31,2410,93.24,14804,47,607,37,2,19,57.35,0,3,965,1337,0,0,1,1,0,1
19,5,0,2,1,3,4,3,3,862,11351,315,22,82,1229,55.13,3804,283,281,25,2,38,50.97,2,0,982,1031,0,0,1,0,0,1
19,13,0,3,2,5,1,3,0,1036,13029,271,7,35,2038,56.8,398,256,422,0,10,6,93.41,5,2,587,1071,1,0,0,0,0,2
13,6,0,3,2,3,3,0,1,228,11594,116,10,28,3550,66.17,3889,274,644,1,7,10,68.31,0,4,844,2173,1,1,0,0,1,2
10,13,0,1,2,4,2,0,3,3733,7519,375,6,23,2182,1.74,41139,101,195,49,5,35,67.69,4,8,128,930,1,0,0,0,0,1
15,7,0,1,1,0,4,3,2,530,14430,417,52,41,182,71.62,45213,20,121,50,1,30,95.64,4,9,71,103,0,0,1,1,0,1
19,14,0,1,5,3,0,1,4,1402,1160,202,31,2,1820,32.39,42416,262,234,14,6,13,21.8,4,3,308,1510,0,1,0,1,1,2
19,12,2,1,4,5,2,2,1,568,2312,144,2,11,1979,19.58,44311,200,132,10,1,3,67.03,2,10,820,119,0,0,0,0,0,2
10,0,0,4,6,1,3,3,1,1034,6379,165,86,61,1075,32.64,23258,111,161,33,2,41,53.8,4,4,769,2947,0,1,0,0,1,0
3,8,0,0,0,3,4,4,4,1501,8064,113,25,77,425,68.75,23705,0,434,30,2,4,59.45,3,10,635,1380,0,0,1,0,0,3
9,13,0,0,3,2,2,3,4,1274,1228,545,19,59,2349,28.01,7297,370,668,10,3,14,12.54,2,4,650,2407,0,0,0,0,0,3
5,14,1,2,2,0,1,2,4,1825,7843,221,72,50,1163,30.31,24981,240,487,44,9,21,54.55,0,7,296,838,1,0,1,1,0,0
6,12,0,2,2,4,3,3,3,4102,12820,186,69,33,2924,85.82,34957,215,666,25,7,31,94.11,1,7,884,2424,0,0,0,0,1,0
8,4,4,2,0,0,4,0,2,4356,6338,556,19,39,3970,94.95,16302,306,305,49,9,8,54.6,2,7,88,2967,0,0,0,1,0,1
7,12,2,4,6,4,1,0,4,1705,6985,167,64,15,1811,16.9,15720,309,682,31,7,18,16.52,1,6,167,640,1,0,1,0,0,1
2,13,2,3,0,5,4,4,3,2581,3292,567,72,79,1140,19.35,49233,166,28,18,0,24,58.45,4,3,118,1186,0,0,1,0,0,0
17,6,2,1,6,1,3,1,0,817,927,375,6,17,2773,71.47,32340,344,390,15,9,37,64.7,0,0,985,2210,0,0,0,0,0,2
3,7,0,1,3,2,5,0,2,1342,145,400,1,58,1614,91.22,28812,452,174,12,10,26,57.86,5,1,597,2759,1,0,0,0,0,2
12,12,1,2,5,4,5,0,3,4692,5331,340,59,71,3672,56.9,13894,173,534,25,4,20,6.98,3,6,786,332,0,0,0,0,0,0
9,8,0,4,0,0,4,1,0,84,1267,471,18,85,2531,16.0,18499,159,108,48,9,20,16.82,3,9,886,1769,0,0,0,1,0,3
9,3,0,4,1,0,4,0,4,3252,813,104,64,51,1527,58.74,13483,317,167,3,9,26,4.18,4,0,643,683,0,1,0,0,1,1
17,13,0,2,3,4,0,4,3,631,13244,592,11,3,1424,70.16,17953,106,504,15,7,17,40.47,4,10,726,2285,0,0,0,0,0,2
19,8,4,1,1,0,5,2,3,732,171,456,10,16,3121,68.05,35538,256,579,45,10,42,20.22,3,4,807,1519,0,1,0,0,0,2
13,8,2,0,2,2,1,2,2,1406,61,396,10,18,3630,25.59,17719,320,285,11,5,25,30.04,2,7,202,1905,0,0,0,0,0,2
16,6,0,0,5,3,5,0,1,2424,3041,331,52,38,2342,43.8,49355,282,265,15,5,42,5.21,1,5,283,1782,0,0,1,0,0,0
8,6,2,2,6,3,2,1,1,2073,12661,165,17,41,384,11.61,7390,55,327,28,2,3,69.56,2,0,177,1224,0,0,0,0,1,1
8,5,3,3,5,0,1,3,0,1423,1492,177,37,54,1090,86.92,20656,439,554,41,7,17,66.08,5,7,949,1803,0,0,0,1,0,1
3,12,0,4,5,2,4,0,4,195,13462,200,2,46,3319,58.16,44984,88,254,46,4,1,20.91,2,6,112,1594,1,0,1,0,0,3
1,12,0,2,5,4,2,1,1,241,13260,170,11,39,1681,94.35,30821,358,213,8,4,27,27.01,5,5,658,2662,0,0,1,1,0,1
17,9,0,2,4,3,3,4,1,630,680,487,18,91,3611,5.42,25014,153,31,37,9,39,54.32,1,5,973,47,1,0,0,0,0,2
1,1,1,4,0,2,1,3,1,1964,14861,283,30,52,1742,29.46,34516,36,201,32,9,15,33.83,4,0,568,1317,0,0,1,0,0,0
2,5,2,3,5,5,5,1,1,1735,5621,107,46,72,2224,17.19,9919,190,406,26,6,6,78.37,4,4,265,88,0,0,0,0,0,0
16,9,0,2,6,5,4,4,0,528,6795,106,1,29,329,47.43,28262,254,625,30,3,45,28.83,1,10,346,466,0,0,0,1,0,3
15,0,4,4,5,1,1,4,0,4463,10148,213,10,11,3149,95.31,22362,406,135,33,5,6,87.43,2,4,49,741,0,0,0,0,0,0
10,12,0,4,5,1,0,4,1,1853,1027,416,37,52,3164,84.3,48889,45,317,15,4,23,56.58,1,5,969,1109,0,0,0,1,0,3
